Product_Id,Product_Title,Merchant_Id,Cluster_Id,Cluster_Label,Category_Id,Category_Label
23694,28367,17,39553,11840,2617,1
23695,21407,17,39555,8782,2617,1
23696,28934,156,39557,11960,2617,1
23697,9399,17,39558,3570,2617,1
23698,1490,17,39559,703,2617,1
23699,7600,17,39560,2853,2617,1
23700,7600,3,39560,2853,2617,1
23701,1619,17,39561,9114,2617,1
23702,20320,75,39562,8297,2617,1
23703,28506,3,39564,11846,2617,1
23704,28376,17,39564,11846,2617,1
23705,9213,22,39565,3479,2617,1
23706,23976,17,39566,9751,2617,1
23707,7659,17,39567,2863,2617,1
23708,7599,17,39568,2852,2617,1
23709,1489,17,39569,702,2617,1
23710,23972,17,39570,9747,2617,1
23711,9212,53,39571,3475,2617,1
23712,21311,17,39573,8734,2617,1
23713,28486,195,39575,11808,2617,1
23714,28418,276,39576,11839,2617,1
23715,29762,17,39577,12299,2617,1
23716,21859,276,39578,8967,2617,1
23717,20380,75,39579,8317,2617,1
23718,29725,272,39582,2784,2617,1
23719,1491,106,39583,3476,2617,1
23720,7574,17,39584,2845,2617,1
23721,15883,188,39585,6522,2617,1
23722,28365,17,39586,11835,2617,1
23723,28507,156,39587,11852,2617,1
23724,28469,17,39588,11837,2617,1
23725,28366,17,39592,11838,2617,1
23726,28235,17,39595,11855,2617,1
23727,28481,156,39596,11843,2617,1
23728,7250,3,39598,2748,2617,1
23729,7249,271,39598,2748,2617,1
23730,28060,51,39599,11850,2617,1
23731,28061,51,39600,11851,2617,1
23732,21894,17,39601,8973,2617,1
23733,28467,156,39602,11833,2617,1
23734,28497,150,39603,11834,2617,1
23735,28464,156,39604,11830,2617,1
23736,15900,287,39605,6539,2617,1
23737,15888,287,39606,6527,2617,1
23738,15882,287,39608,6521,2617,1
23739,15898,287,39609,6537,2617,1
23740,15892,287,39610,6531,2617,1
23741,15890,287,39612,6529,2617,1
23742,15891,287,39613,6530,2617,1
23743,15897,287,39614,6536,2617,1
23744,15889,287,39615,6528,2617,1
23745,15896,287,39616,6535,2617,1
23746,15899,287,39617,6538,2617,1
23747,15895,287,39618,6534,2617,1
23748,15902,287,39619,6541,2617,1
23749,15894,287,39620,6533,2617,1
23750,15893,287,39621,6532,2617,1
23751,15887,287,39623,6526,2617,1
23752,21280,87,39628,2860,2617,1
23753,15903,287,39629,6542,2617,1
23754,15886,287,39630,6525,2617,1
23755,28466,156,39631,11832,2617,1
23756,28465,156,39632,11831,2617,1
23757,15885,287,39633,6524,2617,1
23758,15884,287,39634,6523,2617,1
23759,15901,287,39635,6540,2617,1
23760,3652,196,39636,1349,2617,1
23761,21408,51,39637,8784,2617,1
23762,7181,73,39638,2749,2617,1
23763,29724,272,39641,2772,2617,1
23764,24612,286,39642,10054,2617,1
23765,9180,288,39644,3478,2617,1
23766,4493,132,39647,1646,2618,6
23767,4487,289,39647,1646,2618,6
23768,4485,290,39647,1646,2618,6
23769,4488,32,39647,1646,2618,6
23770,4227,31,39647,1646,2618,6
23771,4490,128,39647,1646,2618,6
23772,4491,291,39647,1646,2618,6
23773,4489,292,39647,1646,2618,6
23774,4486,133,39647,1646,2618,6
23775,4492,293,39647,1646,2618,6
23776,4485,134,39647,1646,2618,6
23777,4523,132,39648,1650,2618,6
23778,4504,289,39648,1650,2618,6
23779,4497,290,39648,1650,2618,6
23780,4499,32,39648,1650,2618,6
23781,4502,294,39648,1650,2618,6
23782,4500,128,39648,1650,2618,6
23783,4503,291,39648,1650,2618,6
23784,4506,129,39648,1650,2618,6
23785,5848,295,39648,1650,2618,6
23786,4501,292,39648,1650,2618,6
23787,5847,3,39648,1650,2618,6
23788,705,123,39648,1650,2618,6
23789,4498,133,39648,1650,2618,6
23790,4502,293,39648,1650,2618,6
23791,4497,134,39648,1650,2618,6
23792,4091,3,39649,1656,2618,6
23793,4531,132,39649,1656,2618,6
23794,4535,289,39649,1656,2618,6
23795,4530,290,39649,1656,2618,6
23796,4532,32,39649,1656,2618,6
23797,4226,31,39649,1656,2618,6
23798,4534,128,39649,1656,2618,6
23799,4536,291,39649,1656,2618,6
23800,4533,292,39649,1656,2618,6
23801,4537,131,39649,1656,2618,6
23802,4531,133,39649,1656,2618,6
23803,4530,134,39649,1656,2618,6
23804,4538,293,39649,1656,2618,6
23805,4592,132,39650,1675,2618,6
23806,4593,289,39650,1675,2618,6
23807,4590,32,39650,1675,2618,6
23808,4226,31,39650,1675,2618,6
23809,4596,294,39650,1675,2618,6
23810,4599,128,39650,1675,2618,6
23811,4595,291,39650,1675,2618,6
23812,4594,130,39650,1675,2618,6
23813,5852,295,39650,1675,2618,6
23814,4598,292,39650,1675,2618,6
23815,5850,3,39650,1675,2618,6
23816,4597,131,39650,1675,2618,6
23817,729,123,39650,1675,2618,6
23818,4591,133,39650,1675,2618,6
23819,4589,134,39650,1675,2618,6
23820,4596,293,39650,1675,2618,6
23821,4574,132,39651,1672,2618,6
23822,4567,289,39651,1672,2618,6
23823,4565,290,39651,1672,2618,6
23824,4568,32,39651,1672,2618,6
23825,4573,294,39651,1672,2618,6
23826,4571,128,39651,1672,2618,6
23827,4569,291,39651,1672,2618,6
23828,4570,292,39651,1672,2618,6
23829,5849,3,39651,1672,2618,6
23830,731,123,39651,1672,2618,6
23831,4565,134,39651,1672,2618,6
23832,4573,293,39651,1672,2618,6
23833,19453,129,39652,7979,2618,6
23834,19452,6,39652,7979,2618,6
23835,19456,7,39652,7979,2618,6
23836,20005,31,39652,7979,2618,6
23839,19454,131,39652,7979,2618,6
23840,19455,128,39652,7979,2618,6
23841,19451,134,39652,7979,2618,6
23842,4582,289,39653,1674,2618,6
23843,4586,128,39653,1674,2618,6
23844,4583,291,39653,1674,2618,6
23845,4585,292,39653,1674,2618,6
23846,4579,133,39653,1674,2618,6
23847,730,123,39653,1674,2618,6
23848,4578,134,39653,1674,2618,6
23849,4527,289,39654,1655,2618,6
23850,4522,32,39654,1655,2618,6
23851,4525,128,39654,1655,2618,6
23852,4526,291,39654,1655,2618,6
23853,4524,292,39654,1655,2618,6
23854,4521,133,39654,1655,2618,6
23855,4520,134,39654,1655,2618,6
23856,4529,293,39654,1655,2618,6
23857,4508,119,39655,1652,2618,6
23858,4518,132,39655,1652,2618,6
23859,4518,7,39655,1652,2618,6
23860,4515,289,39655,1652,2618,6
23861,4510,290,39655,1652,2618,6
23862,4512,32,39655,1652,2618,6
23863,4229,31,39655,1652,2618,6
23864,4468,3,39655,1652,2618,6
23865,4517,131,39655,1652,2618,6
23866,4509,297,39655,1652,2618,6
23867,4511,133,39655,1652,2618,6
23868,5448,298,39655,1652,2618,6
23869,19013,40,39655,1652,2618,6
23870,4516,293,39655,1652,2618,6
23871,4078,7,39656,1558,2618,6
23872,5831,31,39656,1558,2618,6
23873,4080,6,39656,1558,2618,6
23876,4079,294,39656,1558,2618,6
23877,4076,131,39656,1558,2618,6
23878,4077,128,39656,1558,2618,6
23879,4081,299,39656,1558,2618,6
23880,4082,98,39656,1558,2618,6
23881,5820,3,39656,1558,2618,6
23882,4079,293,39656,1558,2618,6
23883,19449,6,39657,7978,2618,6
23884,19447,7,39657,7978,2618,6
23885,20005,31,39657,7978,2618,6
23888,19450,98,39657,7978,2618,6
23889,19448,130,39657,7978,2618,6
23890,19445,131,39657,7978,2618,6
23891,19446,128,39657,7978,2618,6
23892,19975,300,39657,7978,2618,6
23893,19444,134,39657,7978,2618,6
23894,23342,131,39658,9538,2618,6
23895,23339,132,39658,9538,2618,6
23896,23340,289,39658,9538,2618,6
23897,23337,32,39658,9538,2618,6
23898,23339,128,39658,9538,2618,6
23899,23338,292,39658,9538,2618,6
23900,23341,3,39658,9538,2618,6
23901,716,123,39658,9538,2618,6
23902,23336,133,39658,9538,2618,6
23903,23343,129,39658,9538,2618,6
23904,23335,134,39658,9538,2618,6
23905,23373,293,39658,9538,2618,6
23906,4087,7,39659,1565,2618,6
23907,5854,294,39659,1565,2618,6
23908,4102,6,39659,1565,2618,6
23909,4100,131,39659,1565,2618,6
23910,5831,31,39659,1565,2618,6
23913,4101,128,39659,1565,2618,6
23914,4102,3,39659,1565,2618,6
23915,4099,292,39659,1565,2618,6
23916,4195,298,39659,1565,2618,6
23917,5854,293,39659,1565,2618,6
23918,4028,6,39660,1538,2618,6
23919,5831,31,39660,1538,2618,6
23922,4029,294,39660,1538,2618,6
23923,4027,128,39660,1538,2618,6
23924,4030,299,39660,1538,2618,6
23925,4029,293,39660,1538,2618,6
23926,24882,17,39661,10186,2618,6
23927,24778,4,39661,10186,2618,6
23928,24783,31,39661,10186,2618,6
23929,24884,129,39661,10186,2618,6
23930,24807,18,39661,10186,2618,6
23931,24883,6,39661,10186,2618,6
23932,24885,128,39661,10186,2618,6
23933,24881,125,39661,10186,2618,6
23934,24954,293,39661,10186,2618,6
23935,24886,289,39661,10186,2618,6
23936,24880,134,39661,10186,2618,6
23937,19441,7,39662,7977,2618,6
23940,20005,31,39662,7977,2618,6
23941,19443,98,39662,7977,2618,6
23942,19442,6,39662,7977,2618,6
23943,19440,125,39662,7977,2618,6
23944,19437,131,39662,7977,2618,6
23945,19438,130,39662,7977,2618,6
23946,19442,3,39662,7977,2618,6
23947,19439,128,39662,7977,2618,6
23948,19436,134,39662,7977,2618,6
23949,24782,31,39663,10152,2618,6
23950,24847,6,39663,10152,2618,6
23951,24805,98,39663,10152,2618,6
23952,24848,129,39663,10152,2618,6
23953,24803,289,39663,10152,2618,6
23954,24804,18,39663,10152,2618,6
23955,24850,125,39663,10152,2618,6
23956,24851,131,39663,10152,2618,6
23957,24949,293,39663,10152,2618,6
23958,24849,26,39663,10152,2618,6
23959,24846,134,39663,10152,2618,6
23960,4037,3,39664,1542,2618,6
23961,4037,289,39664,1542,2618,6
23964,5626,31,39664,1542,2618,6
23965,4036,131,39664,1542,2618,6
23966,4037,6,39664,1542,2618,6
23967,5582,130,39664,1542,2618,6
23968,4038,128,39664,1542,2618,6
23969,5584,7,39664,1542,2618,6
23970,4073,6,39665,1556,2618,6
23971,5830,31,39665,1556,2618,6
23972,4072,7,39665,1556,2618,6
23975,4074,294,39665,1556,2618,6
23976,4070,130,39665,1556,2618,6
23977,4069,131,39665,1556,2618,6
23978,4071,128,39665,1556,2618,6
23979,4073,3,39665,1556,2618,6
23980,4074,293,39665,1556,2618,6
23981,19423,7,39666,7973,2618,6
23982,20005,31,39666,7973,2618,6
23985,19424,6,39666,7973,2618,6
23986,19425,98,39666,7973,2618,6
23987,19421,131,39666,7973,2618,6
23988,19422,128,39666,7973,2618,6
23989,19420,134,39666,7973,2618,6
23990,4055,7,39667,1549,2618,6
23993,4056,6,39667,1549,2618,6
23994,5626,31,39667,1549,2618,6
23995,5586,130,39667,1549,2618,6
23996,4057,128,39667,1549,2618,6
23997,4056,3,39667,1549,2618,6
23998,23407,290,39668,9562,2618,6
23999,23413,98,39668,9562,2618,6
24000,23412,126,39668,9562,2618,6
24001,690,123,39668,9562,2618,6
24002,23412,3,39668,9562,2618,6
24003,23968,17,39668,9562,2618,6
24004,23408,125,39668,9562,2618,6
24005,23410,131,39668,9562,2618,6
24006,22916,31,39668,9562,2618,6
24007,23376,22,39668,9562,2618,6
24008,23409,293,39668,9562,2618,6
24009,23407,134,39668,9562,2618,6
24010,4110,98,39669,1566,2618,6
24011,4109,6,39669,1566,2618,6
24012,5626,31,39669,1566,2618,6
24015,4106,131,39669,1566,2618,6
24016,4108,130,39669,1566,2618,6
24017,4107,7,39669,1566,2618,6
24018,19434,131,39670,7976,2618,6
24021,20012,31,39670,7976,2618,6
24022,19433,6,39670,7976,2618,6
24023,19433,3,39670,7976,2618,6
24024,19435,98,39670,7976,2618,6
24025,19432,134,39670,7976,2618,6
24026,19427,301,39671,7975,2618,6
24027,19431,6,39671,7975,2618,6
24028,19430,130,39671,7975,2618,6
24031,19428,131,39671,7975,2618,6
24032,19429,128,39671,7975,2618,6
24033,19426,134,39671,7975,2618,6
24034,4117,130,39672,1570,2618,6
24035,4116,131,39672,1570,2618,6
24038,4115,7,39672,1570,2618,6
24039,5762,31,39672,1570,2618,6
24040,19697,130,39673,8021,2618,6
24041,19693,131,39673,8021,2618,6
24042,19694,128,39673,8021,2618,6
24043,19696,6,39673,8021,2618,6
24044,19695,7,39673,8021,2618,6
24045,19698,98,39673,8021,2618,6
24046,4475,128,39674,1645,2618,6
24047,4477,291,39674,1645,2618,6
24048,4474,292,39674,1645,2618,6
24049,4478,3,39674,1645,2618,6
24050,4470,134,39674,1645,2618,6
24051,19459,6,39675,7980,2618,6
24052,19457,131,39675,7980,2618,6
24053,19459,3,39675,7980,2618,6
24054,19458,128,39675,7980,2618,6
24055,12016,6,39676,4905,2618,6
24056,12016,15,39676,4905,2618,6
24057,12014,3,39676,4905,2618,6
24058,11986,7,39676,4905,2618,6
24059,12047,31,39676,4905,2618,6
24060,12012,128,39676,4905,2618,6
24064,12013,131,39676,4905,2618,6
24065,12015,98,39676,4905,2618,6
24066,11967,22,39676,4905,2618,6
24067,19996,31,39677,7981,2618,6
24068,19463,6,39677,7981,2618,6
24071,19461,131,39677,7981,2618,6
24072,19464,130,39677,7981,2618,6
24073,19460,7,39677,7981,2618,6
24074,19462,128,39677,7981,2618,6
24075,23427,132,39678,9572,2618,6
24076,23427,289,39678,9572,2618,6
24077,23427,128,39678,9572,2618,6
24078,23426,292,39678,9572,2618,6
24079,23424,3,39678,9572,2618,6
24080,23425,133,39678,9572,2618,6
24081,23423,134,39678,9572,2618,6
24082,23970,293,39678,9572,2618,6
24083,5726,130,39679,1553,2618,6
24086,5762,31,39679,1553,2618,6
24087,4064,6,39679,1553,2618,6
24088,4063,131,39679,1553,2618,6
24089,5727,7,39679,1553,2618,6
24090,4065,128,39679,1553,2618,6
24091,4066,98,39679,1553,2618,6
24092,5762,31,39680,1533,2618,6
24095,5580,130,39680,1533,2618,6
24096,4022,6,39680,1533,2618,6
24097,4020,131,39680,1533,2618,6
24098,4021,7,39680,1533,2618,6
24099,4023,128,39680,1533,2618,6
24100,21565,7,39681,8824,2618,6
24101,21623,98,39681,8824,2618,6
24102,21562,290,39681,8824,2618,6
24103,21564,128,39681,8824,2618,6
24104,21566,131,39681,8824,2618,6
24105,703,123,39681,8824,2618,6
24106,21622,292,39681,8824,2618,6
24107,21184,22,39681,8824,2618,6
24108,21563,6,39681,8824,2618,6
24109,21563,3,39681,8824,2618,6
24110,4481,132,39682,1644,2618,6
24111,4472,289,39682,1644,2618,6
24112,4470,290,39682,1644,2618,6
24113,4473,32,39682,1644,2618,6
24114,4227,31,39682,1644,2618,6
24115,4476,294,39682,1644,2618,6
24116,4480,130,39682,1644,2618,6
24117,4089,3,39682,1644,2618,6
24118,4471,133,39682,1644,2618,6
24119,4479,131,39682,1644,2618,6
24120,4476,293,39682,1644,2618,6
24121,24990,6,39683,10222,2618,6
24122,24988,130,39683,10222,2618,6
24125,24989,131,39684,10215,2618,6
24126,24980,6,39684,10215,2618,6
24129,25596,31,39684,10215,2618,6
24130,25598,3,39684,10215,2618,6
24131,25582,31,39685,10218,2618,6
24134,24984,6,39685,10218,2618,6
24135,25673,130,39685,10218,2618,6
24138,25597,31,39686,10227,2618,6
24139,24995,6,39686,10227,2618,6
24140,24996,131,39686,10227,2618,6
24141,24997,292,39686,10227,2618,6
24142,25171,298,39686,10227,2618,6
24145,19995,31,39687,8017,2618,6
24146,19688,130,39687,8017,2618,6
24147,19685,6,39687,8017,2618,6
24148,19686,131,39687,8017,2618,6
24149,19687,128,39687,8017,2618,6
24152,5585,7,39688,1543,2618,6
24153,5627,31,39688,1543,2618,6
24154,4042,6,39688,1543,2618,6
24155,4040,131,39688,1543,2618,6
24156,4043,128,39688,1543,2618,6
24157,4041,3,39688,1543,2618,6
24158,4514,128,39689,1653,2618,6
24159,4516,291,39689,1653,2618,6
24160,4513,292,39689,1653,2618,6
24161,4510,134,39689,1653,2618,6
24162,24841,129,39690,10174,2618,6
24163,24840,128,39690,10174,2618,6
24164,24783,31,39690,10174,2618,6
24165,24802,18,39690,10174,2618,6
24166,24839,6,39690,10174,2618,6
24167,24948,293,39690,10174,2618,6
24168,24838,134,39690,10174,2618,6
24169,24832,129,39691,10172,2618,6
24170,24830,128,39691,10172,2618,6
24171,24799,98,39691,10172,2618,6
24172,24779,31,39691,10172,2618,6
24173,24829,6,39691,10172,2618,6
24174,24833,289,39691,10172,2618,6
24175,24831,125,39691,10172,2618,6
24176,24834,293,39691,10172,2618,6
24177,24828,134,39691,10172,2618,6
24178,29262,31,39692,12065,2618,6
24179,29310,7,39692,12065,2618,6
24180,29220,22,39692,12065,2618,6
24181,29309,131,39692,12065,2618,6
24182,29222,303,39692,12065,2618,6
24183,29222,71,39692,12065,2618,6
24184,29222,304,39692,12065,2618,6
24185,29222,72,39692,12065,2618,6
24186,5579,130,39693,1532,2618,6
24189,4016,7,39693,1532,2618,6
24190,5626,31,39693,1532,2618,6
24191,4017,6,39693,1532,2618,6
24192,4015,131,39693,1532,2618,6
24193,4018,128,39693,1532,2618,6
24194,4019,299,39693,1532,2618,6
24195,4111,131,39694,1567,2618,6
24196,4112,128,39694,1567,2618,6
24197,5731,7,39694,1567,2618,6
24198,5725,130,39695,1546,2618,6
24199,4048,128,39695,1546,2618,6
24200,5762,31,39695,1546,2618,6
24201,4047,6,39695,1546,2618,6
24202,4045,131,39695,1546,2618,6
24203,4046,7,39695,1546,2618,6
24204,23332,6,39696,9537,2618,6
24205,23331,125,39696,9537,2618,6
24206,23334,3,39696,9537,2618,6
24207,23333,131,39696,9537,2618,6
24208,23330,134,39696,9537,2618,6
24209,21602,98,39697,8837,2618,6
24210,21596,290,39697,8837,2618,6
24211,21601,7,39697,8837,2618,6
24212,21631,125,39697,8837,2618,6
24213,21595,22,39697,8837,2618,6
24214,21600,128,39697,8837,2618,6
24215,21598,131,39697,8837,2618,6
24216,733,123,39697,8837,2618,6
24217,21599,292,39697,8837,2618,6
24218,21597,3,39697,8837,2618,6
24219,24836,125,39698,10173,2618,6
24220,24801,98,39698,10173,2618,6
24221,24800,18,39698,10173,2618,6
24222,24780,31,39698,10173,2618,6
24223,24835,6,39698,10173,2618,6
24224,24837,26,39698,10173,2618,6
24225,11969,6,39699,4879,2618,6
24226,11969,15,39699,4879,2618,6
24227,11970,301,39699,4879,2618,6
24228,11968,7,39699,4879,2618,6
24229,11545,3,39699,4879,2618,6
24231,11536,22,39699,4879,2618,6
24232,11971,131,39699,4879,2618,6
24233,11972,128,39699,4879,2618,6
24234,4541,119,39700,1658,2618,6
24235,4548,294,39700,1658,2618,6
24236,5625,31,39700,1658,2618,6
24237,4546,131,39700,1658,2618,6
24238,702,123,39700,1658,2618,6
24241,4549,98,39700,1658,2618,6
24242,4543,297,39700,1658,2618,6
24243,4547,3,39700,1658,2618,6
24244,5451,298,39700,1658,2618,6
24245,4542,300,39700,1658,2618,6
24246,4548,293,39700,1658,2618,6
24247,21529,17,39701,8807,2618,6
24248,21531,98,39701,8807,2618,6
24249,21530,290,39701,8807,2618,6
24250,21614,125,39701,8807,2618,6
24251,16,123,39701,8807,2618,6
24252,21153,305,39701,8807,2618,6
24253,7946,6,39702,2587,2618,6
24254,7946,15,39702,2587,2618,6
24255,7951,295,39702,2587,2618,6
24256,7948,294,39702,2587,2618,6
24257,7950,3,39702,2587,2618,6
24258,7952,98,39702,2587,2618,6
24259,7949,131,39702,2587,2618,6
24260,7947,301,39702,2587,2618,6
24261,7822,72,39702,2587,2618,6
24262,394,303,39702,2587,2618,6
24263,24777,4,39703,10154,2618,6
24264,24872,129,39703,10154,2618,6
24265,24869,6,39703,10154,2618,6
24266,24870,125,39703,10154,2618,6
24267,24868,3,39703,10154,2618,6
24268,24952,293,39703,10154,2618,6
24269,24874,289,39703,10154,2618,6
24270,24873,26,39703,10154,2618,6
24271,24867,134,39703,10154,2618,6
24272,3454,306,39704,1208,2618,6
24273,3329,7,39704,1208,2618,6
24274,3331,98,39704,1208,2618,6
24275,3328,6,39704,1208,2618,6
24276,3330,3,39704,1208,2618,6
24277,3455,71,39704,1208,2618,6
24278,3455,304,39704,1208,2618,6
24279,3104,19,39704,1208,2618,6
24280,3324,119,39704,1208,2618,6
24281,3455,72,39704,1208,2618,6
24282,24878,129,39705,10185,2618,6
24283,24876,6,39705,10185,2618,6
24284,24879,128,39705,10185,2618,6
24285,24877,125,39705,10185,2618,6
24286,24780,31,39705,10185,2618,6
24287,24953,293,39705,10185,2618,6
24288,24875,134,39705,10185,2618,6
24289,4575,119,39706,1673,2618,6
24290,4588,132,39706,1673,2618,6
24291,4578,290,39706,1673,2618,6
24292,4581,32,39706,1673,2618,6
24293,4587,294,39706,1673,2618,6
24294,4577,3,39706,1673,2618,6
24295,4227,31,39706,1673,2618,6
24296,4576,297,39706,1673,2618,6
24297,4580,6,39706,1673,2618,6
24298,4584,131,39706,1673,2618,6
24299,5453,298,39706,1673,2618,6
24300,19015,40,39706,1673,2618,6
24301,4587,293,39706,1673,2618,6
24302,5581,294,39707,1540,2618,6
24303,4032,131,39707,1540,2618,6
24304,4033,128,39707,1540,2618,6
24305,4520,290,39708,1654,2618,6
24306,4519,301,39708,1654,2618,6
24307,4228,31,39708,1654,2618,6
24308,4529,294,39708,1654,2618,6
24309,5850,3,39708,1654,2618,6
24310,4469,297,39708,1654,2618,6
24311,4528,131,39708,1654,2618,6
24312,19014,40,39708,1654,2618,6
24313,5449,298,39708,1654,2618,6
24314,1239,6,39709,214,2618,6
24315,1240,7,39709,214,2618,6
24316,1083,31,39709,214,2618,6
24317,1239,15,39709,214,2618,6
24319,1239,3,39709,214,2618,6
24320,1241,119,39709,214,2618,6
24321,924,298,39709,214,2618,6
24322,21572,290,39710,8829,2618,6
24323,21575,17,39710,8829,2618,6
24324,21626,98,39710,8829,2618,6
24325,15,123,39710,8829,2618,6
24326,21574,306,39710,8829,2618,6
24327,21576,128,39710,8829,2618,6
24328,21573,6,39710,8829,2618,6
24329,21573,15,39710,8829,2618,6
24330,24863,6,39711,10184,2618,6
24331,24864,129,39711,10184,2618,6
24332,24944,22,39711,10184,2618,6
24333,24951,294,39711,10184,2618,6
24334,24865,3,39711,10184,2618,6
24335,24866,289,39711,10184,2618,6
24336,24951,293,39711,10184,2618,6
24337,23398,3,39712,9559,2618,6
24338,23399,289,39712,9559,2618,6
24339,23397,134,39712,9559,2618,6
24340,23969,293,39712,9559,2618,6
24341,4051,130,39713,1548,2618,6
24344,5624,31,39713,1548,2618,6
24345,4052,7,39713,1548,2618,6
24346,4050,131,39713,1548,2618,6
24347,4053,6,39713,1548,2618,6
24348,4054,128,39713,1548,2618,6
24349,25011,307,39714,10234,2618,6
24350,25010,6,39714,10234,2618,6
24351,25582,31,39714,10234,2618,6
24354,25675,130,39714,10234,2618,6
24355,1083,31,39715,219,2618,6
24356,1249,6,39715,219,2618,6
24358,1249,15,39715,219,2618,6
24359,1250,7,39715,219,2618,6
24360,22182,31,39716,9157,2618,6
24363,22193,6,39716,9157,2618,6
24364,22193,15,39716,9157,2618,6
24365,22191,7,39716,9157,2618,6
24366,22190,301,39716,9157,2618,6
24367,22189,32,39716,9157,2618,6
24368,22192,22,39716,9157,2618,6
24369,23356,128,39717,9546,2618,6
24370,23357,131,39717,9546,2618,6
24371,23354,6,39717,9546,2618,6
24372,23353,290,39717,9546,2618,6
24373,23358,7,39717,9546,2618,6
24374,23354,17,39717,9546,2618,6
24375,23355,293,39717,9546,2618,6
24376,23353,134,39717,9546,2618,6
24377,24917,17,39718,10159,2618,6
24378,24955,294,39718,10159,2618,6
24379,24916,6,39718,10159,2618,6
24380,24919,289,39718,10159,2618,6
24381,24921,129,39718,10159,2618,6
24382,24922,18,39718,10159,2618,6
24383,24920,131,39718,10159,2618,6
24384,24918,125,39718,10159,2618,6
24385,24955,293,39718,10159,2618,6
24386,24915,134,39718,10159,2618,6
24387,24823,129,39719,10170,2618,6
24388,24825,6,39719,10170,2618,6
24389,24822,128,39719,10170,2618,6
24390,24821,3,39719,10170,2618,6
24391,24947,293,39719,10170,2618,6
24392,24820,134,39719,10170,2618,6
24393,19690,308,39720,8019,2618,6
24394,19691,128,39720,8019,2618,6
24395,19689,131,39720,8019,2618,6
24396,23404,128,39721,9561,2618,6
24397,23403,133,39721,9561,2618,6
24398,23405,129,39721,9561,2618,6
24399,23406,126,39721,9561,2618,6
24400,23402,134,39721,9561,2618,6
24401,23375,293,39721,9561,2618,6
24404,5627,31,39722,1550,2618,6
24405,4060,131,39722,1550,2618,6
24406,4059,6,39722,1550,2618,6
24407,30480,31,39723,12767,2618,6
24408,30841,130,39723,12767,2618,6
24409,30840,6,39723,12767,2618,6
24412,30840,15,39723,12767,2618,6
24413,30839,294,39723,12767,2618,6
24415,30840,3,39723,12767,2618,6
24416,30839,293,39723,12767,2618,6
24419,25582,31,39724,10231,2618,6
24420,25002,6,39724,10231,2618,6
24421,21603,290,39725,8838,2618,6
24422,21604,6,39725,8838,2618,6
24423,21606,17,39725,8838,2618,6
24424,21607,128,39725,8838,2618,6
24425,21605,131,39725,8838,2618,6
24426,21608,292,39725,8838,2618,6
24427,10861,309,39726,1659,2618,6
24428,4545,308,39726,1659,2618,6
24429,4544,128,39726,1659,2618,6
24430,6858,123,39727,12336,2618,6
24431,29844,301,39727,12336,2618,6
24432,29991,31,39727,12336,2618,6
24433,29845,294,39727,12336,2618,6
24435,29801,3,39727,12336,2618,6
24436,29845,293,39727,12336,2618,6
24437,6860,123,39728,12337,2618,6
24438,29847,301,39728,12337,2618,6
24439,29991,31,39728,12337,2618,6
24440,29846,294,39728,12337,2618,6
24442,29848,6,39728,12337,2618,6
24443,29851,98,39729,12341,2618,6
24444,6859,123,39729,12341,2618,6
24445,29852,301,39729,12341,2618,6
24446,29991,31,39729,12341,2618,6
24447,29854,294,39729,12341,2618,6
24449,29853,6,39729,12341,2618,6
24450,29854,293,39729,12341,2618,6
24451,7975,295,39730,2592,2618,6
24452,7972,3,39730,2592,2618,6
24453,7973,6,39730,2592,2618,6
24454,7976,294,39730,2592,2618,6
24455,7973,15,39730,2592,2618,6
24456,7974,301,39730,2592,2618,6
24457,7976,293,39730,2592,2618,6
24458,25526,6,39731,10327,2618,6
24459,25535,31,39731,10327,2618,6
24462,25525,7,39731,10327,2618,6
24463,17,123,39732,8808,2618,6
24464,21536,290,39732,8808,2618,6
24465,21535,3,39732,8808,2618,6
24466,21532,6,39732,8808,2618,6
24467,21534,131,39732,8808,2618,6
24468,21533,128,39732,8808,2618,6
24471,11974,6,39733,4880,2618,6
24472,11548,31,39733,4880,2618,6
24473,11974,15,39733,4880,2618,6
24474,11975,301,39733,4880,2618,6
24475,11973,7,39733,4880,2618,6
24477,11976,131,39733,4880,2618,6
24478,11966,22,39733,4880,2618,6
24481,30835,130,39734,12765,2618,6
24482,30480,31,39734,12765,2618,6
24484,30836,6,39734,12765,2618,6
24485,30836,15,39734,12765,2618,6
24486,30837,294,39734,12765,2618,6
24487,30836,3,39734,12765,2618,6
24488,30837,293,39734,12765,2618,6
24489,29306,7,39735,12063,2618,6
24490,29305,17,39735,12063,2618,6
24491,29261,31,39735,12063,2618,6
24492,29219,22,39735,12063,2618,6
24493,29304,131,39735,12063,2618,6
24494,27821,6,39736,11505,2618,6
24495,26786,31,39736,11505,2618,6
24496,27821,15,39736,11505,2618,6
24499,27822,301,39736,11505,2618,6
24500,27823,293,39736,11505,2618,6
24501,2179,6,39737,770,2618,6
24502,2180,295,39737,770,2618,6
24503,2179,15,39737,770,2618,6
24504,2181,7,39737,770,2618,6
24505,2172,17,39737,770,2618,6
24506,2303,31,39737,770,2618,6
24509,2178,22,39737,770,2618,6
24510,27809,301,39738,11499,2618,6
24511,26798,31,39738,11499,2618,6
24512,26796,125,39738,11499,2618,6
24513,27810,3,39738,11499,2618,6
