duration,contact,housing,pdays,previous,campaign,poutcome,loan,education,balance,marital,job,day,default,month,age,deposit
275,0,1,-1,0,2,3,0,1,-470,1,1,7,0,8,28,0
150,1,0,205,6,2,0,1,1,-37,1,7,6,0,3,58,0
273,1,0,-1,0,2,3,0,1,2145,1,0,17,0,9,59,0
61,0,0,190,1,1,0,0,2,937,1,4,26,0,8,32,0
149,0,1,259,4,1,0,0,1,2059,1,1,11,0,8,55,0
154,2,0,-1,0,1,3,0,1,3598,1,1,6,0,6,38,0
201,1,0,-1,0,5,3,1,0,1206,1,1,16,0,5,40,0
206,0,1,162,3,2,0,1,2,1273,0,2,20,0,9,45,0
1013,0,0,-1,0,1,3,0,1,46,1,2,2,0,3,42,0
115,0,1,-1,0,4,3,0,1,534,1,6,29,0,5,53,0
226,0,0,-1,0,9,3,0,1,-300,1,9,28,0,1,32,0
85,0,0,-1,0,3,3,0,0,4,1,3,21,0,9,55,0
74,0,0,152,1,1,2,1,3,386,1,7,19,0,9,54,0
115,0,0,-1,0,1,3,1,1,-396,1,1,4,0,1,46,0
112,0,1,-1,0,1,3,0,2,0,1,4,11,0,8,39,0
190,0,0,-1,0,1,3,0,2,14930,0,4,23,0,5,36,0
360,0,1,-1,0,1,3,0,2,-600,1,4,18,0,1,44,0
419,0,1,91,7,5,2,0,2,3733,2,8,21,0,1,28,0
160,2,1,-1,0,1,3,0,1,465,1,0,20,0,8,36,0
51,0,1,-1,0,1,3,1,1,994,1,9,5,0,8,43,0
504,2,1,-1,0,3,3,0,1,758,1,1,28,0,8,25,0
28,0,1,-1,0,24,3,0,2,256,1,4,7,0,5,31,0
128,0,0,-1,0,2,3,0,2,3461,1,5,3,0,3,60,0
125,2,0,-1,0,1,3,0,1,124,0,9,27,0,8,29,0
122,0,1,338,8,2,1,0,1,355,0,7,8,0,8,46,0
284,0,0,-1,0,2,3,0,2,1514,1,4,12,0,1,31,0
118,0,0,-1,0,2,3,0,2,40,1,4,2,0,3,31,0
204,2,1,-1,0,3,3,0,3,-320,1,1,28,0,8,45,0
423,0,0,-1,0,1,3,1,0,566,1,5,23,0,5,60,0
152,0,0,89,2,2,2,0,1,388,1,3,8,0,6,50,0
243,0,1,153,1,2,0,0,2,577,1,4,20,0,0,34,0
74,0,1,351,1,1,0,0,1,17,1,0,13,0,8,33,0
38,2,1,-1,0,3,3,0,0,260,1,3,16,0,8,57,0
84,0,1,-1,0,1,3,0,1,0,0,6,20,0,0,38,0
31,2,1,-1,0,1,3,0,2,1823,1,4,13,0,8,42,0
60,2,0,-1,0,1,3,0,0,1463,1,6,20,0,6,54,0
152,2,0,-1,0,3,3,0,3,3390,0,7,20,0,6,46,0
104,0,1,131,2,1,0,0,0,2769,1,4,19,0,9,59,0
70,0,1,167,1,1,0,0,1,215,1,6,20,0,9,38,0
77,0,0,-1,0,8,3,0,1,12531,1,9,13,0,1,49,0
123,0,0,-1,0,1,3,0,2,80,1,9,17,0,5,49,0
67,0,1,-1,0,5,3,0,2,317,0,9,25,0,5,30,0
193,0,0,-1,0,6,3,1,0,217,2,6,15,0,5,52,0
1291,2,0,-1,0,3,3,0,1,4874,1,0,6,0,6,38,0
7,0,1,367,4,5,0,0,1,275,2,0,14,0,8,44,0
215,0,1,-1,0,3,3,1,0,738,1,4,18,0,5,39,0
63,2,0,-1,0,2,3,0,1,1839,1,0,23,0,8,38,0
154,0,1,189,1,3,0,0,1,556,0,9,18,0,9,36,0
360,2,1,-1,0,1,3,0,1,207,1,7,23,0,8,32,0
145,2,1,-1,0,8,3,1,1,-461,0,0,4,0,6,57,0
79,0,0,-1,0,1,3,1,0,789,1,1,29,0,4,45,0
131,0,1,-1,0,1,3,0,2,1133,0,4,5,0,8,43,0
146,0,1,-1,0,1,3,0,1,4253,2,0,13,0,8,42,0
362,2,0,-1,0,3,3,0,1,255,1,5,28,0,8,58,0
96,2,1,-1,0,2,3,0,1,582,1,10,8,0,8,53,0
142,0,0,-1,0,2,3,0,1,743,1,9,29,0,4,30,0
109,2,1,-1,0,3,3,0,0,570,1,1,12,0,8,40,0
322,0,0,-1,0,1,3,1,1,786,1,0,25,0,5,35,0
64,0,1,-1,0,1,3,1,1,295,1,7,4,0,5,34,0
210,0,0,-1,0,1,3,0,2,2583,1,4,19,0,9,35,0
199,1,0,2,17,2,1,0,1,1285,2,1,30,0,4,28,0
84,0,1,-1,0,3,3,0,1,287,2,9,14,0,5,39,0
369,2,1,-1,0,1,3,0,0,658,1,0,14,0,8,51,0
194,0,1,-1,0,5,3,0,1,246,1,1,28,0,5,29,0
210,0,1,-1,0,3,3,1,2,3463,1,2,28,0,1,44,0
120,2,1,-1,0,6,3,1,3,291,0,1,27,0,6,32,0
78,0,0,-1,0,4,3,0,1,19,2,0,8,0,5,28,0
97,2,1,-1,0,1,3,0,1,5700,1,1,14,0,8,53,0
128,1,0,-1,0,1,3,0,3,0,0,5,16,0,10,81,0
29,2,1,-1,0,3,3,1,1,-346,1,1,23,0,8,33,0
42,2,1,-1,0,7,3,1,2,-456,1,2,20,1,6,37,0
1113,0,0,-1,0,1,3,0,1,5953,1,9,5,0,1,37,0
58,0,1,105,1,1,2,0,1,1693,2,9,26,0,8,35,0
171,0,0,-1,0,5,3,1,1,350,1,0,9,0,5,30,0
351,0,1,337,3,1,0,0,0,-181,1,1,17,0,0,43,0
306,2,0,-1,0,1,3,1,1,1735,0,5,17,0,6,45,0
254,0,1,-1,0,2,3,0,1,157,1,1,11,0,5,34,0
359,0,0,152,5,2,0,1,1,67,1,0,19,0,9,40,0
227,0,0,-1,0,1,3,1,0,-444,1,0,16,0,5,60,0
130,1,0,-1,0,2,3,1,0,0,1,6,9,0,5,54,0
153,0,1,353,1,1,0,1,1,171,1,1,8,0,8,39,0
74,0,1,-1,0,1,3,0,1,262,1,0,9,0,5,44,0
231,0,1,-1,0,4,3,0,2,0,1,9,19,0,9,32,0
372,0,1,332,2,2,1,0,1,965,1,1,20,0,0,34,0
27,2,0,-1,0,1,3,0,2,0,1,4,13,0,8,44,0
335,0,1,-1,0,1,3,0,2,6392,2,4,5,0,8,30,0
108,0,0,-1,0,1,3,0,3,194,1,11,4,0,1,47,0
251,1,0,535,2,2,2,0,0,2308,0,5,16,0,11,74,0
124,0,1,-1,0,1,3,0,1,941,1,0,11,0,5,27,0
31,1,1,-1,0,2,3,0,0,46,0,3,11,0,5,34,0
87,0,1,-1,0,1,3,1,1,131,0,3,11,0,8,52,0
158,0,1,201,6,4,0,1,1,1844,1,7,3,0,3,32,0
118,2,1,-1,0,1,3,0,1,281,1,0,15,0,8,42,0
419,2,1,-1,0,1,3,0,1,109,2,9,21,0,8,31,0
118,2,0,-1,0,2,3,0,1,268,0,9,16,0,8,31,0
518,2,1,-1,0,1,3,1,1,298,1,0,26,0,8,31,0
337,0,0,-1,0,1,3,1,1,-525,1,2,25,1,5,57,0
399,0,1,258,3,2,0,1,0,738,1,4,2,0,0,40,0
193,2,1,-1,0,1,3,0,1,94,1,1,5,0,8,23,0
108,0,0,102,3,7,2,0,3,7702,0,4,1,0,11,43,0
49,1,0,-1,0,7,3,0,3,857,0,0,8,0,5,45,0
98,0,1,-1,0,1,3,1,1,-354,0,9,7,0,5,58,0
477,0,1,267,1,2,0,0,3,0,1,1,2,0,0,38,0
139,0,0,-1,0,5,3,0,1,112,1,0,18,0,1,48,0
282,2,0,-1,0,4,3,0,1,5735,0,9,19,0,6,47,0
225,0,1,82,1,1,2,0,2,1807,0,9,2,0,6,49,0
108,0,1,-1,0,5,3,0,0,-30,2,1,31,0,5,28,0
138,0,0,-1,0,1,3,0,1,216,2,8,3,0,6,31,0
113,0,1,50,2,1,2,0,2,127,1,9,14,0,10,38,0
180,2,0,-1,0,1,3,1,1,1096,1,1,30,0,8,43,0
477,0,0,-1,0,2,3,0,1,5193,1,4,23,0,0,52,0
244,2,0,-1,0,1,3,0,1,6,2,0,16,0,8,43,0
63,0,1,354,2,3,0,0,1,339,1,1,15,0,8,29,0
106,0,0,-1,0,2,3,0,1,0,1,7,11,0,5,45,0
133,0,0,-1,0,1,3,0,0,625,1,1,9,0,5,59,0
254,1,0,-1,0,4,3,0,1,3776,1,1,4,0,8,48,0
125,0,0,-1,0,5,3,0,2,1239,1,4,28,0,1,30,0
70,0,1,-1,0,3,3,0,0,93,2,3,18,0,8,23,0
8,0,1,-1,0,2,3,0,2,304,0,9,20,0,0,38,0
224,2,1,-1,0,1,3,0,0,1409,1,1,19,0,6,52,0
490,0,1,-1,0,1,3,1,1,191,1,7,7,0,8,44,0
104,0,0,-1,0,1,3,1,1,79,2,1,20,0,9,34,0
113,0,0,-1,0,2,3,0,1,2263,1,1,7,0,8,32,0
141,1,1,-1,0,4,3,0,1,10438,1,9,15,0,5,41,0
215,0,1,165,11,2,1,0,1,81,2,0,23,0,0,31,0
95,1,1,-1,0,3,3,0,2,964,1,4,13,0,8,40,0
19,0,0,-1,0,1,3,0,0,0,0,1,20,0,9,52,0
100,0,1,189,1,2,0,0,1,3839,1,7,18,0,9,32,0
215,2,1,-1,0,1,3,1,1,586,2,0,12,0,8,26,0
170,0,1,-1,0,5,3,0,2,600,2,4,18,0,10,29,0
85,2,1,-1,0,1,3,1,2,1343,1,4,21,0,8,31,0
104,0,0,-1,0,13,3,0,3,113,1,1,11,0,1,48,0
166,0,1,-1,0,4,3,0,1,240,2,1,18,0,8,27,0
475,0,1,-1,0,3,3,0,1,194,1,1,8,0,8,30,0
31,1,1,373,4,9,1,1,0,278,1,1,15,0,8,28,0
155,1,1,-1,0,6,3,0,1,260,1,1,13,0,8,35,0
54,0,0,-1,0,3,3,0,1,1013,0,9,15,0,6,47,0
265,0,1,290,2,1,0,0,0,0,1,1,8,0,8,35,0
247,2,1,-1,0,1,3,0,1,2363,1,9,13,0,8,31,0
730,0,1,-1,0,1,3,0,1,913,1,1,23,0,5,53,0
98,2,1,-1,0,2,3,0,2,686,2,9,30,0,8,26,0
99,0,1,245,2,1,0,0,1,149,1,9,29,0,4,35,0
8,0,1,-1,0,8,3,0,1,500,1,0,8,0,8,29,0
313,0,1,102,5,4,0,0,2,11766,1,9,14,0,1,39,0
27,0,0,-1,0,14,3,0,1,137,2,9,27,0,1,31,0
96,2,0,-1,0,3,3,0,2,0,2,4,18,0,6,48,0
5,2,0,772,4,1,0,0,2,335,2,4,10,0,10,36,0
54,0,1,-1,0,3,3,0,1,16,1,0,3,0,3,27,0
115,0,0,-1,0,2,3,0,1,0,1,0,22,0,1,49,0
128,0,1,-1,0,5,3,0,2,9851,2,9,20,0,9,34,0
81,0,0,-1,0,1,3,0,1,525,2,7,23,0,5,28,0
162,2,0,-1,0,7,3,0,1,788,1,9,17,0,6,49,0
294,0,1,-1,0,2,3,0,2,1016,1,1,17,0,5,35,0
92,2,0,-1,0,2,3,0,1,292,0,3,12,0,6,53,0
188,0,0,-1,0,6,3,0,0,999,2,5,25,0,5,58,0
94,2,1,-1,0,2,3,0,1,2870,1,1,6,0,6,37,0
98,0,0,307,1,1,0,0,2,689,2,0,26,0,4,27,0
292,0,1,-1,0,1,3,1,1,-100,2,7,15,0,8,30,0
1019,0,1,-1,0,1,3,0,3,1084,1,1,10,0,5,35,0
301,0,0,-1,0,3,3,1,2,154,2,4,21,0,1,32,0
88,2,0,-1,0,2,3,0,1,1653,1,1,17,0,6,53,0
92,1,1,-1,0,1,3,1,1,2378,1,0,10,0,5,34,0
42,1,1,-1,0,5,3,0,2,1515,2,4,31,0,5,38,0
136,0,1,521,2,1,0,1,2,1636,1,0,6,0,11,34,0
373,2,1,-1,0,1,3,1,1,1516,1,6,23,0,8,40,0
117,0,0,-1,0,1,3,0,1,127,1,7,8,0,5,48,0
103,0,0,-1,0,4,3,0,2,2876,2,4,6,0,1,30,0
203,0,1,2,3,2,1,0,2,1384,1,4,30,0,4,31,0
1740,0,1,-1,0,2,3,0,1,228,2,9,20,0,1,37,0
547,0,0,-1,0,11,3,0,2,2481,2,9,18,0,1,32,0
332,2,1,-1,0,2,3,0,1,475,1,1,5,0,8,40,0
110,2,0,-1,0,4,3,0,2,1401,0,4,16,0,6,41,0
219,0,1,254,3,2,0,0,3,425,1,9,28,0,4,52,0
19,0,1,-1,0,2,3,0,1,244,2,1,15,0,8,29,0
206,0,0,-1,0,1,3,1,2,-6847,1,4,21,1,5,49,0
25,0,0,-1,0,19,3,0,2,0,1,4,27,1,1,43,0
168,2,1,-1,0,1,3,0,2,386,1,4,7,0,8,42,0
190,0,1,84,7,2,0,0,2,332,1,4,14,0,1,37,0
144,2,0,-1,0,3,3,0,0,1367,0,7,9,0,6,57,0
542,2,1,-1,0,1,3,0,1,120,2,0,3,0,6,25,0
16,0,1,-1,0,15,3,0,1,19,2,9,18,0,1,30,0
37,0,1,-1,0,12,3,0,1,3,1,0,28,0,5,31,0
182,0,1,-1,0,2,3,0,0,-98,1,1,20,1,9,49,0
261,2,0,-1,0,1,3,0,1,303,1,1,11,0,6,47,0
102,2,1,-1,0,1,3,0,1,-752,0,7,28,0,8,57,0
382,0,0,-1,0,1,3,0,2,97,2,8,27,0,1,26,0
138,2,0,-1,0,1,3,0,2,794,1,5,9,0,8,40,0
297,2,1,-1,0,1,3,0,1,1880,2,0,23,0,8,34,0
25,2,1,-1,0,1,3,0,3,732,1,1,16,0,8,41,0
1209,0,0,-1,0,3,3,1,2,5261,1,4,25,0,5,53,0
232,2,1,-1,0,1,3,0,1,712,2,0,6,0,8,26,0
220,0,0,-1,0,2,3,0,1,28,2,8,29,0,4,28,0
159,0,1,-1,0,2,3,0,0,0,1,5,11,0,5,54,0
153,0,0,-1,0,3,3,0,1,827,1,9,25,0,1,42,0
169,2,1,-1,0,3,3,0,1,110,2,8,7,0,8,29,0
158,0,0,59,2,1,0,0,2,377,1,10,22,0,8,49,0
44,0,0,-1,0,1,3,1,1,-344,1,7,4,0,3,32,0
136,0,0,-1,0,19,3,0,2,261,2,0,17,0,7,29,0
22,2,1,-1,0,1,3,0,3,104,1,1,5,0,8,60,0
86,2,0,-1,0,2,3,0,0,610,1,5,9,0,6,51,0
133,0,0,-1,0,2,3,0,1,4328,0,3,20,0,1,40,0
788,0,0,363,4,3,1,0,2,1371,1,1,13,0,8,44,0
171,0,1,-1,0,2,3,0,0,193,1,1,29,0,1,47,0
291,0,1,-1,0,2,3,0,3,258,2,1,18,0,8,32,0
365,0,0,-1,0,2,3,0,0,56,1,1,12,0,8,43,0
301,0,0,-1,0,4,3,0,1,136,1,5,6,0,1,59,0
369,0,1,-1,0,1,3,0,1,1222,1,1,20,0,0,24,0
360,2,1,-1,0,5,3,0,2,3672,2,0,29,0,8,26,0
193,2,0,-1,0,8,3,0,3,2188,2,1,16,0,8,37,0
84,0,1,-1,0,1,3,0,1,924,2,4,3,0,3,27,0
141,0,0,-1,0,5,3,0,1,11431,1,9,12,0,1,32,0
7,2,1,-1,0,9,3,0,0,140,1,1,15,0,8,44,0
133,2,1,-1,0,3,3,0,1,27,0,9,26,0,8,34,0
88,0,1,-1,0,2,3,1,2,-468,1,4,8,0,1,39,0
98,0,1,178,1,1,0,0,1,438,2,7,18,0,8,30,0
206,0,1,-1,0,1,3,1,1,-43,0,0,20,0,0,44,0
119,0,0,-1,0,1,3,1,2,1161,2,8,16,0,6,22,0
112,0,0,201,3,4,0,0,1,458,2,7,4,0,3,28,0
352,0,1,-1,0,1,3,0,0,-441,1,1,5,0,8,41,0
47,1,0,-1,0,1,3,1,1,2278,1,9,19,0,9,30,0
8,0,0,-1,0,13,3,0,1,0,2,9,28,0,1,36,0
303,0,1,300,1,1,0,0,1,702,1,7,8,0,0,39,0
253,0,1,-1,0,3,3,0,2,69,2,9,13,0,8,38,0
231,0,0,-1,0,2,3,0,1,182,1,7,20,0,1,31,0
1434,0,1,356,4,2,0,0,2,318,1,4,18,0,8,29,0
297,2,1,-1,0,3,3,0,0,-181,1,1,15,0,8,42,0
236,0,1,247,2,2,0,0,1,261,2,9,29,0,4,27,0
171,0,1,-1,0,1,3,0,1,244,1,7,8,0,8,55,0
188,2,1,-1,0,1,3,0,1,880,1,9,26,0,8,28,0
170,0,1,-1,0,2,3,0,1,2283,1,9,21,0,9,47,0
412,2,1,-1,0,2,3,0,1,550,1,9,5,0,6,49,0
138,0,1,-1,0,4,3,0,2,7752,1,2,15,0,5,38,0
517,2,1,-1,0,1,3,0,1,6,1,9,5,0,8,53,0
296,2,1,-1,0,2,3,0,1,4471,1,1,9,0,8,31,0
286,0,0,-1,0,3,3,0,0,1969,1,3,14,0,1,57,0
22,0,0,196,6,6,0,0,2,219,2,4,3,0,3,36,0
167,0,1,287,3,2,0,0,2,76,1,4,20,0,0,38,0
55,0,0,-1,0,2,3,0,1,60,2,0,29,0,4,30,0
858,0,0,-1,0,7,3,0,2,8,2,4,29,0,5,36,0
327,0,1,-1,0,6,3,0,1,19,1,7,29,0,5,29,0
234,0,0,-1,0,1,3,0,1,20011,1,0,20,0,0,32,0
362,0,0,-1,0,2,3,0,0,608,1,10,30,0,5,48,0
200,0,0,-1,0,1,3,0,0,1068,1,5,28,0,4,53,0
344,0,1,-1,0,4,3,1,2,-269,1,9,14,0,8,35,0
81,0,0,-1,0,8,3,0,2,494,1,4,29,0,1,48,0
66,0,1,182,1,1,0,0,1,159,2,2,21,0,9,31,0
974,2,1,-1,0,1,3,1,1,-754,2,9,26,0,8,30,0
164,0,1,-1,0,2,3,1,1,157,1,0,28,0,5,28,0
106,0,0,-1,0,2,3,1,2,2110,1,4,31,0,5,42,0
224,0,1,-1,0,1,3,0,0,2603,1,3,18,0,9,31,0
351,2,0,-1,0,1,3,0,1,992,2,4,6,0,6,36,0
55,2,1,-1,0,1,3,0,1,593,2,9,5,0,8,43,0
104,0,1,-1,0,3,3,0,2,327,1,8,15,0,8,28,0
210,0,0,-1,0,5,3,0,2,6766,2,4,28,0,1,34,0
94,2,1,-1,0,1,3,1,1,432,1,9,4,0,1,36,0
109,2,1,-1,0,2,3,0,1,25,2,0,5,0,6,28,0
75,2,1,-1,0,5,3,0,0,5299,1,1,26,0,6,34,0
145,2,0,-1,0,1,3,0,1,291,2,0,23,0,5,53,0
77,0,0,-1,0,4,3,0,1,517,1,6,26,0,1,52,0
105,2,1,-1,0,3,3,0,0,97,1,10,5,0,6,44,0
187,0,0,-1,0,1,3,0,2,1636,1,6,15,0,0,58,0
247,1,0,-1,0,2,3,0,1,996,1,0,29,0,1,47,0
59,2,1,-1,0,4,3,0,1,0,2,1,27,0,8,40,0
211,0,1,-1,0,2,3,0,2,710,1,4,11,0,5,39,0
126,0,0,-1,0,4,3,0,2,1049,2,6,4,0,8,33,0
170,0,1,-1,0,2,3,0,1,556,2,8,15,0,8,23,0
369,2,1,-1,0,2,3,0,1,629,2,7,21,0,8,31,0
208,2,1,-1,0,3,3,0,0,186,1,1,16,0,8,39,0
131,2,0,-1,0,2,3,0,2,0,0,4,19,0,8,42,0
100,1,0,-1,0,2,3,0,1,1264,1,0,28,0,4,46,0
112,0,0,-1,0,1,3,0,1,64,2,8,4,0,6,22,0
35,0,1,176,1,1,0,0,1,2497,1,9,21,0,9,50,0
425,0,1,306,2,1,0,0,1,-97,2,9,8,0,0,50,0
378,0,1,-1,0,1,3,0,2,161,1,4,11,0,5,34,0
71,0,0,139,4,1,2,0,1,732,1,0,9,0,11,40,0
181,0,1,-1,0,1,3,1,1,94,1,1,19,0,9,39,0
30,1,1,-1,0,1,3,0,2,2404,1,1,20,0,9,51,0
788,2,1,-1,0,2,3,0,1,21,1,4,3,0,6,45,0
265,0,1,230,2,1,0,0,2,2658,2,9,31,0,7,34,0
306,2,1,-1,0,1,3,0,1,131,1,6,8,0,8,30,0
231,0,1,-1,0,2,3,0,0,0,1,10,20,0,9,57,0
76,2,1,-1,0,21,3,0,1,351,1,1,16,0,8,42,0
187,0,0,-1,0,2,3,1,1,564,1,9,8,0,5,51,0
551,0,1,183,1,1,0,0,0,2240,1,1,19,0,9,38,0
202,2,1,-1,0,4,3,0,0,46,1,6,6,0,8,60,0
797,0,1,-1,0,2,3,0,0,132,1,1,14,0,8,38,0
254,0,0,-1,0,1,3,1,1,71,1,5,8,0,8,37,0
197,0,1,98,1,2,1,1,2,0,2,4,26,0,8,34,0
1151,2,0,-1,0,5,3,0,0,267,1,3,9,0,6,39,0
140,0,1,372,4,9,0,0,1,841,1,7,15,0,8,55,0
76,1,0,-1,0,1,3,1,0,51,1,1,9,0,5,48,0
166,0,1,144,2,1,0,0,0,7735,1,1,13,0,0,42,0
108,0,0,-1,0,2,3,0,0,417,1,3,23,0,5,29,0
223,0,1,-1,0,2,3,0,1,-14,2,1,14,0,8,33,0
170,0,1,180,3,1,0,0,0,2490,1,1,18,0,8,35,0
47,0,1,-1,0,1,3,0,1,0,1,0,7,0,8,28,0
110,0,0,6,1,2,1,0,1,184,2,1,3,0,3,26,0
13,0,1,179,4,4,0,0,1,19343,2,7,21,0,9,40,0
158,0,0,-1,0,2,3,0,1,947,1,0,30,0,5,42,0
127,2,1,-1,0,1,3,0,1,90,1,1,7,0,8,49,0
149,0,1,-1,0,2,3,0,1,10218,2,0,19,0,9,32,0
623,2,1,-1,0,1,3,0,1,72,1,9,6,1,8,33,0
74,0,1,-1,0,1,3,0,1,120,2,9,18,0,8,30,0
75,1,0,-1,0,3,3,0,1,130,2,8,4,0,8,20,0
16,1,1,-1,0,43,3,0,3,41,1,1,9,0,5,51,0
350,0,1,-1,0,2,3,0,0,0,2,1,7,0,8,38,0
182,0,1,-1,0,1,3,0,2,673,1,9,9,0,5,53,0
132,0,1,356,1,1,0,0,1,-131,0,1,7,0,8,34,0
158,2,1,-1,0,10,3,0,0,2607,1,1,28,0,8,30,0
305,0,1,-1,0,1,3,0,1,5,0,10,8,0,5,36,0
133,0,0,-1,0,11,3,0,2,23,1,4,26,0,1,36,0
237,0,1,-1,0,1,3,0,1,180,1,1,16,0,0,39,0
96,0,0,-1,0,2,3,0,2,68,2,9,14,0,1,33,0
325,0,0,-1,0,2,3,0,2,0,1,4,13,0,1,42,0
104,0,1,-1,0,1,3,0,2,565,2,4,26,0,10,30,0
166,0,0,-1,0,1,3,0,1,598,2,9,30,0,0,23,0
10,2,0,-1,0,19,3,1,2,1609,2,9,20,0,6,37,0
108,0,0,-1,0,5,3,0,2,1047,1,5,30,0,6,77,0
168,0,0,-1,0,2,3,0,2,5641,1,9,18,0,1,33,0
91,0,1,331,2,2,0,0,0,557,2,1,17,0,0,33,0
171,2,1,-1,0,1,3,0,1,1066,2,1,21,0,8,40,0
336,0,0,-1,0,7,3,0,1,35,1,5,29,0,5,58,0
257,2,1,-1,0,3,3,1,2,54,2,4,26,0,8,29,0
161,0,1,-1,0,2,3,0,2,1806,2,4,12,0,1,43,0
254,0,0,299,3,2,0,0,1,39,2,1,13,0,8,34,0
93,0,1,-1,0,1,3,0,1,0,0,0,21,0,5,38,0
46,0,1,-1,0,1,3,0,1,930,0,0,5,0,8,38,0
313,0,0,-1,0,1,3,0,0,0,1,1,24,0,5,40,0
459,0,0,56,3,1,0,0,2,2764,1,4,18,0,3,59,0
19,0,0,-1,0,13,3,1,1,4492,2,0,31,0,5,44,0
8,2,0,-1,0,9,3,0,2,2166,0,5,20,0,6,60,0
107,0,0,258,3,1,1,0,2,0,2,4,20,0,10,37,0
407,0,0,-1,0,1,3,0,1,1575,1,0,17,0,9,50,0
248,0,1,-1,0,1,3,0,2,201,0,4,24,0,5,50,0
142,0,1,-1,0,1,3,1,2,318,1,0,1,0,10,35,0
147,0,1,170,1,1,0,0,2,1682,2,4,19,0,9,39,0
73,0,1,-1,0,4,3,0,2,242,1,6,18,0,5,29,0
91,0,0,-1,0,2,3,0,1,291,0,4,7,0,1,34,0
133,0,0,-1,0,2,3,0,1,304,0,9,2,0,3,31,0
278,2,0,-1,0,2,3,0,0,108,1,3,16,0,6,51,0
174,0,0,-1,0,1,3,0,0,1303,1,1,4,0,1,46,0
53,0,1,362,8,9,1,0,1,292,2,0,12,0,8,27,0
154,0,0,181,2,1,0,0,1,89,1,5,28,0,10,61,0
269,0,1,-1,0,1,3,0,2,788,1,0,5,0,3,34,0
116,2,1,-1,0,2,3,0,1,573,2,1,12,0,8,30,0
184,0,0,179,5,1,0,0,2,1318,1,4,16,0,5,58,0
276,0,0,-1,0,2,3,0,1,151,2,9,3,0,3,30,0
78,2,1,-1,0,3,3,0,0,-37,1,1,12,0,8,50,0
197,0,0,-1,0,3,3,0,1,522,2,1,6,0,3,30,0
42,0,1,-1,0,1,3,1,0,2315,1,2,14,0,8,43,0
47,0,1,-1,0,1,3,0,1,-718,0,7,21,0,9,35,0
529,0,1,61,3,1,2,0,2,4,2,4,7,0,5,36,0
138,2,0,-1,0,8,3,0,2,-43,1,2,12,0,8,46,0
138,0,1,-1,0,3,3,0,1,596,2,0,20,0,0,46,0
6,2,1,-1,0,1,3,0,1,670,2,10,26,0,11,29,0
340,0,0,371,8,3,0,0,0,430,1,1,14,0,8,48,0
255,0,0,-1,0,2,3,0,2,60,0,4,19,0,1,50,0
586,0,1,-1,0,2,3,1,1,0,0,0,30,0,0,53,0
82,0,0,152,1,2,0,1,2,678,1,2,18,0,9,38,0
295,0,1,-1,0,2,3,0,2,159,1,4,25,0,5,27,0
82,0,1,172,3,1,0,0,1,1345,1,9,18,0,9,36,0
119,0,0,-1,0,2,3,0,0,483,1,7,6,0,1,48,0
8,2,0,-1,0,8,3,0,3,2443,1,11,20,0,6,59,0
404,0,0,-1,0,1,3,0,2,1258,2,8,7,0,5,21,0
379,2,1,-1,0,5,3,0,1,389,0,5,18,0,6,56,0
121,0,0,-1,0,2,3,0,1,0,0,0,9,0,11,57,0
120,2,1,-1,0,4,3,0,1,2067,1,1,20,0,6,41,0
566,0,1,-1,0,7,3,0,2,332,1,4,22,0,8,36,0
157,0,0,-1,0,1,3,1,2,80,1,4,19,0,9,45,0
230,2,1,-1,0,7,3,1,1,84,1,3,12,0,6,40,0
129,0,1,-1,0,2,3,0,1,2702,2,0,24,0,5,30,0
505,0,0,-1,0,1,3,0,0,37127,0,5,11,0,3,75,0
46,1,1,-1,0,2,3,0,2,0,2,9,28,0,1,35,0
15,1,1,-1,0,1,3,0,1,1813,1,0,17,0,5,58,0
375,2,1,-1,0,2,3,0,1,1612,2,9,26,0,8,29,0
120,0,1,171,2,1,0,1,1,198,2,9,17,0,9,54,0
73,0,1,-1,0,2,3,0,1,1106,2,1,17,0,0,28,0
699,0,0,381,2,2,0,0,3,2321,2,8,15,0,0,33,0
111,0,0,-1,0,1,3,1,1,33,1,0,19,0,9,56,0
348,2,1,-1,0,1,3,0,2,101,1,4,15,0,8,50,0
70,0,1,-1,0,1,3,0,1,-59,2,9,22,0,5,37,0
43,2,1,-1,0,2,3,1,1,486,1,7,30,0,8,49,0
352,0,1,332,2,1,0,0,0,136,1,5,3,0,0,54,0
105,0,0,-1,0,6,3,0,2,193,1,4,18,0,1,40,0
161,0,0,96,2,1,1,0,1,5083,1,9,27,0,10,33,0
612,0,1,344,1,1,1,0,3,0,1,4,8,0,8,48,0
95,0,0,-1,0,4,3,0,2,8,1,4,11,0,1,43,0
129,2,1,-1,0,1,3,0,0,21,2,1,27,0,8,35,0
94,0,0,-1,0,6,3,0,1,570,1,9,27,0,1,55,0
124,0,1,271,2,2,0,1,2,644,1,4,3,0,3,33,0
352,2,0,-1,0,1,3,0,2,1104,2,9,9,0,6,41,0
157,0,1,-1,0,6,3,0,1,6004,1,1,12,0,1,57,0
128,0,0,-1,0,12,3,0,2,1503,1,6,27,0,1,50,0
115,0,1,91,4,3,1,0,1,896,1,9,28,0,4,63,0
293,2,1,-1,0,1,3,0,1,177,2,9,23,0,8,33,0
885,0,0,-1,0,3,3,0,1,665,1,1,18,0,1,47,0
